country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","15-02-2026 11:00:00",22.624758,75.675238,PM10,111,309,180
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","15-02-2026 11:00:00",22.624758,75.675238,NO2,30,77,48
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","15-02-2026 11:00:00",22.624758,75.675238,OZONE,56,167,80
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","15-02-2026 11:00:00",23.331731,75.045981,NO2,13,56,25
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","15-02-2026 11:00:00",23.838586,78.759431,PM2.5,54,247,131
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","15-02-2026 11:00:00",23.838586,78.759431,NO2,8,71,25
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","15-02-2026 11:00:00",23.838586,78.759431,NH3,6,10,8
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","15-02-2026 11:00:00",22.7524,75.8872,PM10,44,94,69
India,"Madhya Pradesh",Indore,"Maguda Nagar, Indore - IMC","15-02-2026 11:00:00",22.7524,75.8872,OZONE,18,23,19
India,"Madhya Pradesh",Indore,"Regional Park, Indore - IMC","15-02-2026 11:00:00",22.6780,75.8559,PM2.5,59,281,128
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","15-02-2026 11:00:00",22.7084,75.8815,PM10,60,122,92
India,"Madhya Pradesh",Indore,"Residency Area, Indore - IMC","15-02-2026 11:00:00",22.7084,75.8815,NO2,22,35,28
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","15-02-2026 11:00:00",23.163174,79.973061,PM2.5,38,75,57
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","15-02-2026 11:00:00",23.163174,79.973061,NH3,2,2,2
India,"Madhya Pradesh",Jabalpur,"Govindh Bhavan Colony, Jabalpur - JMC","15-02-2026 11:00:00",23.163174,79.973061,CO,14,24,16
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","15-02-2026 11:00:00",23.142888,79.916147,PM10,46,113,75
India,"Madhya Pradesh",Jabalpur,"Gupteshwar, Jabalpur - JMC","15-02-2026 11:00:00",23.142888,79.916147,CO,38,121,56
India,"Madhya Pradesh",Jabalpur,"Marhatal, Jabalpur - MPPCB","15-02-2026 11:00:00",23.168606,79.932247,NO2,21,62,33
India,Karnataka,Bengaluru,"Sanegurava Halli, Bengaluru - KSPCB","15-02-2026 11:00:00",12.990328,77.5431385,PM10,50,53,51
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","15-02-2026 11:00:00",12.917348,77.622813,CO,26,60,32
India,Karnataka,Bengaluru,"Silk Board, Bengaluru - KSPCB","15-02-2026 11:00:00",12.917348,77.622813,OZONE,28,141,85
India,Karnataka,Chikkaballapur,"Chikkaballapur Rural, Chikkaballapur - KSPCB","15-02-2026 11:00:00",13.428828,77.731418,SO2,NA,NA,NA
India,Karnataka,Chikkamagaluru,"Kalyana Nagara, Chikkamagaluru - KSPCB","15-02-2026 11:00:00",13.328028,75.797056,OZONE,21,48,21
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","15-02-2026 11:00:00",15.459706,75.008381,NH3,6,6,6
India,Karnataka,Dharwad,"Kalabhavan, Dharwad - KSPCB","15-02-2026 11:00:00",15.459706,75.008381,CO,42,109,75
India,Karnataka,Tumakuru,"Thimmalapura, Tumakuru - KSPCB","15-02-2026 11:00:00",13.377516,77.099072,NH3,6,6,6
India,Karnataka,Vijayapura,"Ibrahimpur, Vijayapura - KSPCB","15-02-2026 11:00:00",16.802639,75.722694,NH3,1,2,1
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","15-02-2026 11:00:00",8.8787,76.6073,PM2.5,40,49,45
India,Kerala,Kollam,"Polayathode, Kollam - Kerala PCB","15-02-2026 11:00:00",8.8787,76.6073,OZONE,30,39,32
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","15-02-2026 11:00:00",8.563700,76.886500,PM2.5,42,154,82
India,Kerala,Thiruvananthapuram,"Kariavattom, Thiruvananthapuram - Kerala PCB","15-02-2026 11:00:00",8.563700,76.886500,NO2,7,8,8
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","15-02-2026 11:00:00",12.920984,77.584908,OZONE,11,139,104
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","15-02-2026 11:00:00",12.7816279,77.6299145,PM2.5,NA,NA,NA
India,Karnataka,Bengaluru,"Jigani, Bengaluru - KSPCB","15-02-2026 11:00:00",12.7816279,77.6299145,NO2,NA,NA,NA
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","15-02-2026 11:00:00",12.921418,77.502466,SO2,5,6,6
India,Karnataka,Bengaluru,"RVCE-Mailasandra, Bengaluru - KSPCB","15-02-2026 11:00:00",12.921418,77.502466,CO,6,28,18
India,"Madhya Pradesh",Gwalior,"Deen Dayal Nagar, Gwalior - MPPCB","15-02-2026 11:00:00",26.259242,78.216432,PM2.5,21,320,129
India,"Madhya Pradesh",Gwalior,"Maharaj Bada, Gwalior - MPPCB","15-02-2026 11:00:00",26.200388,78.147714,OZONE,18,93,28
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","15-02-2026 11:00:00",22.7289,75.8076,CO,2,29,24
India,"Madhya Pradesh",Indore,"Airport Area, Indore - IMC","15-02-2026 11:00:00",22.7289,75.8076,OZONE,5,20,7
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","15-02-2026 11:00:00",12.938539,77.590100,SO2,9,27,16
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","15-02-2026 11:00:00",12.938539,77.590100,CO,6,26,18
India,Karnataka,Bengaluru,"Hombegowda Nagar, Bengaluru - KSPCB","15-02-2026 11:00:00",12.938539,77.590100,OZONE,17,65,44
India,Karnataka,Bengaluru,"Jayanagar 5th Block, Bengaluru - KSPCB","15-02-2026 11:00:00",12.920984,77.584908,PM10,45,182,106
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","15-02-2026 11:00:00",19.1878657,72.8304069,SO2,10,39,22
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","15-02-2026 11:00:00",19.1878657,72.8304069,CO,32,134,83
India,Maharashtra,Mumbai,"Mulund West, Mumbai - MPCB","15-02-2026 11:00:00",19.1750,72.9419,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","15-02-2026 11:00:00",18.897756,72.813320,PM10,136,192,159
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","15-02-2026 11:00:00",18.897756,72.813320,NO2,47,197,106
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","15-02-2026 11:00:00",18.897756,72.813320,SO2,9,57,18
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","15-02-2026 11:00:00",18.897756,72.813320,OZONE,25,68,46
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","15-02-2026 11:00:00",19.137500,72.915056,NO2,6,7,7
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","15-02-2026 11:00:00",19.000084,72.856730,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","15-02-2026 11:00:00",19.000084,72.856730,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","15-02-2026 11:00:00",19.060498,72.923356,PM2.5,32,176,107
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","15-02-2026 11:00:00",19.060498,72.923356,OZONE,1,57,3
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","15-02-2026 11:00:00",19.000083,72.813993,NH3,4,8,5
India,Maharashtra,Mumbai,"Siddharth Nagar-Worli, Mumbai - IITM","15-02-2026 11:00:00",19.000083,72.813993,CO,2,77,29
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","15-02-2026 11:00:00",19.047000,72.874600,PM2.5,59,262,108
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","15-02-2026 11:00:00",20.918946,74.776388,SO2,1,9,5
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","15-02-2026 11:00:00",21.001264,75.565602,PM2.5,58,154,91
India,Maharashtra,Jalgaon,"Prabhat Colony, Jalgaon - MPCB","15-02-2026 11:00:00",21.001264,75.565602,NH3,2,3,2
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","15-02-2026 11:00:00",19.854616,75.905894,NH3,2,5,4
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","15-02-2026 11:00:00",19.25292,73.142019,PM2.5,35,101,77
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","15-02-2026 11:00:00",19.25292,73.142019,PM10,37,104,81
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","15-02-2026 11:00:00",19.25292,73.142019,NH3,1,1,1
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","15-02-2026 11:00:00",19.25292,73.142019,OZONE,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","15-02-2026 11:00:00",19.192056,72.9585188,NH3,NA,NA,NA
India,Maharashtra,Kalyan,"Pimpleshwar Mandir, Kalyan - MPCB","15-02-2026 11:00:00",19.192056,72.9585188,SO2,15,65,29
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","15-02-2026 11:00:00",16.6870449,74.2505872,PM2.5,17,61,37
India,Maharashtra,Kolhapur,"Shivaji University, Kolhapur - MPCB","15-02-2026 11:00:00",16.6870449,74.2505872,NO2,18,121,48
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","15-02-2026 11:00:00",19.0243902,73.0406721,PM10,69,305,206
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","15-02-2026 11:00:00",19.0243902,73.0406721,SO2,16,35,22
India,Maharashtra,Belapur,"CBD Belapur, Belapur - MPCB","15-02-2026 11:00:00",19.0243902,73.0406721,CO,5,44,25
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","15-02-2026 11:00:00",19.309073,73.057223,NO2,23,43,30
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","15-02-2026 11:00:00",19.309073,73.057223,SO2,3,11,7
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","15-02-2026 11:00:00",19.786089,72.757971,PM10,104,155,118
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","15-02-2026 11:00:00",19.786089,72.757971,NO2,NA,NA,NA
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","15-02-2026 11:00:00",19.786089,72.757971,SO2,7,34,12
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","15-02-2026 11:00:00",19.962900,79.298714,PM10,116,264,178
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","15-02-2026 11:00:00",19.962900,79.298714,NO2,29,33,30
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","15-02-2026 11:00:00",19.0632143,72.8456324,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","15-02-2026 11:00:00",19.1653323,72.922099,PM10,69,135,106
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","15-02-2026 11:00:00",19.1653323,72.922099,OZONE,12,93,40
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","15-02-2026 11:00:00",19.0863,72.8888,PM10,105,172,139
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","15-02-2026 11:00:00",19.0863,72.8888,NO2,6,12,9
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","15-02-2026 11:00:00",19.0863,72.8888,CO,14,38,32
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","15-02-2026 11:00:00",19.19709,72.82204,PM2.5,91,189,134
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","15-02-2026 11:00:00",19.19709,72.82204,OZONE,15,77,39
India,Maharashtra,Mumbai,"Mazgaon, Mumbai - IITM","15-02-2026 11:00:00",18.96702,72.84214,OZONE,4,85,20
India,"Madhya Pradesh",Satna,"Bandhavgar Colony, Satna - Birla Cement","15-02-2026 11:00:00",24.58434363,80.8549414,SO2,NA,NA,NA
India,"Madhya Pradesh",Singrauli,"Suryakiran Bhawan NCL, Singrauli - MPPCB","15-02-2026 11:00:00",24.108970,82.645580,CO,48,94,74
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","15-02-2026 11:00:00",23.1633321,75.800225,PM10,73,143,105
India,"Madhya Pradesh",Ujjain,"Mahashweta Nagar, Ujjain - MPPCB","15-02-2026 11:00:00",23.1633321,75.800225,NO2,34,126,65
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","15-02-2026 11:00:00",19.10122,74.73339,NH3,5,7,6
India,Maharashtra,Ahmednagar,"Tarakpur, Ahmednagar - MPCB","15-02-2026 11:00:00",19.10122,74.73339,CO,34,113,56
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","15-02-2026 11:00:00",19.0364585,72.8954371,OZONE,1,118,3
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","15-02-2026 11:00:00",18.910000,72.820000,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","15-02-2026 11:00:00",19.04946,72.9230,NO2,12,98,48
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","15-02-2026 11:00:00",19.083694,72.920967,PM2.5,97,168,128
India,Maharashtra,Mumbai,"Kandivali East, Mumbai - MPCB","15-02-2026 11:00:00",19.205800,72.868200,NH3,3,3,3
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","15-02-2026 11:00:00",19.215859,72.831718,SO2,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","15-02-2026 11:00:00",16.7143745,74.2426398,PM10,NA,NA,NA
India,Maharashtra,Kolhapur,"Sinchan Bhavan, Kolhapur - MPCB","15-02-2026 11:00:00",16.7143745,74.2426398,OZONE,1,40,11
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","15-02-2026 11:00:00",18.39963,76.57452,PM10,67,128,108
India,Maharashtra,Latur,"Sawe Wadi, Latur - MPCB","15-02-2026 11:00:00",18.39963,76.57452,SO2,4,15,8
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","15-02-2026 11:00:00",20.555712,74.529236,NH3,1,1,1
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","15-02-2026 11:00:00",20.555712,74.529236,CO,23,106,28
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","15-02-2026 11:00:00",19.053536,72.84643,OZONE,2,89,4
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","15-02-2026 11:00:00",19.2243333,72.8658113,PM2.5,36,198,65
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","15-02-2026 11:00:00",18.9767,72.8380,SO2,1,6,2
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","15-02-2026 11:00:00",19.0364585,72.8954371,PM2.5,78,103,89
India,Maharashtra,Amravati,"Shivneri Colony, Amravati - MPCB","15-02-2026 11:00:00",20.9402359,77.7895248,SO2,5,14,9
India,Maharashtra,Aurangabad,"MIDC Chilkalthana, Aurangabad - MPCB","15-02-2026 11:00:00",19.875620,75.387310,CO,24,73,44
India,Maharashtra,Aurangabad,"Rachnakar Colony, Aurangabad - MPCB","15-02-2026 11:00:00",19.863756,75.321188,PM2.5,75,258,126
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","15-02-2026 11:00:00",18.63673,73.82487,OZONE,32,33,32
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","15-02-2026 11:00:00",18.59051,73.77946,PM10,80,166,125
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","15-02-2026 11:00:00",18.59051,73.77946,NH3,4,9,5
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","15-02-2026 11:00:00",18.59051,73.77946,CO,26,115,56
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","15-02-2026 11:00:00",18.59051,73.77946,OZONE,2,114,35
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","15-02-2026 11:00:00",18.614767,73.799516,PM10,100,171,145
India,Maharashtra,Pimpri-Chinchwad,"Thergaon, Pimpri Chinchwad - MPCB","15-02-2026 11:00:00",18.616318,73.765797,SO2,2,13,5
India,Maharashtra,Pune,"Bhosari, Pune - IITM","15-02-2026 11:00:00",18.640051,73.848956,CO,46,106,87
India,Maharashtra,Pune,"Dhankawadi, Pune - IITM","15-02-2026 11:00:00",18.459883,73.852193,OZONE,8,69,22
India,Maharashtra,Pune,"Hadapsar, Pune - IITM","15-02-2026 11:00:00",18.501793,73.927532,NO2,59,122,96
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","15-02-2026 11:00:00",20.0073285,73.7762427,SO2,1,8,4
India,Maharashtra,Nashik,"Gangapur Road, Nashik - MPCB","15-02-2026 11:00:00",20.0073285,73.7762427,OZONE,10,47,47
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","15-02-2026 11:00:00",20.021503,73.813844,NO2,6,37,17
India,Maharashtra,Nashik,"Hirawadi, Nashik - MPCB","15-02-2026 11:00:00",20.021503,73.813844,NH3,1,4,2
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","15-02-2026 11:00:00",19.950220,73.731480,NO2,7,45,14
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","15-02-2026 11:00:00",19.950220,73.731480,NH3,3,4,4
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","15-02-2026 11:00:00",19.9591346,73.7788008,NO2,7,36,14
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.090337,73.014232,NH3,1,15,8
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.090337,73.014232,CO,10,66,32
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.1135051,73.008978,PM10,90,195,139
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.1135051,73.008978,NO2,84,87,85
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","15-02-2026 11:00:00",21.51161,86.89088,NO2,11,42,21
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","15-02-2026 11:00:00",22.1166054,85.3945546,NH3,1,3,2
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","15-02-2026 11:00:00",21.941841,86.728318,PM10,67,119,96
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","15-02-2026 11:00:00",21.941841,86.728318,CO,31,48,40
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","15-02-2026 11:00:00",20.240790,85.836784,CO,24,134,64
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","15-02-2026 11:00:00",20.34652,85.81630,SO2,4,21,8
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","15-02-2026 11:00:00",20.34652,85.81630,OZONE,11,135,22
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","15-02-2026 11:00:00",22.06156703,85.47409613,OZONE,8,11,9
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","15-02-2026 11:00:00",19.047000,72.874600,NO2,32,54,35
India,Maharashtra,Mumbai,"Sion, Mumbai - MPCB","15-02-2026 11:00:00",19.047000,72.874600,NH3,6,7,7
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","15-02-2026 11:00:00",21.14472,79.107595,PM10,112,178,146
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","15-02-2026 11:00:00",21.152875,79.0517531,PM10,108,199,147
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","15-02-2026 11:00:00",21.152875,79.0517531,SO2,12,49,27
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","15-02-2026 11:00:00",21.152875,79.0517531,CO,12,108,33
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","15-02-2026 11:00:00",21.143383,79.048912,SO2,15,48,32
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","15-02-2026 11:00:00",21.143383,79.048912,OZONE,17,67,22
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","15-02-2026 11:00:00",19.173852,77.296291,NH3,2,6,4
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.008751,73.016620,PM2.5,58,283,155
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.008751,73.016620,PM10,NA,NA,NA
India,Maharashtra,"Navi Mumbai","Sanpada, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.0575752,73.0151367,PM10,100,299,162
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.02579,73.10297,NH3,5,12,10
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.02579,73.10297,CO,8,94,34
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.0630,73.1209,PM10,54,196,115
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","15-02-2026 11:00:00",19.0630,73.1209,OZONE,1,58,2
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","15-02-2026 11:00:00",18.63673,73.82487,PM10,100,161,129
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","15-02-2026 11:00:00",17.6336264,75.9132495,CO,12,105,29
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","15-02-2026 11:00:00",17.65439,75.90649,OZONE,1,38,18
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","15-02-2026 11:00:00",19.222279,72.957979,NH3,3,4,3
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","15-02-2026 11:00:00",19.222279,72.957979,SO2,13,60,27
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","15-02-2026 11:00:00",19.235581,73.159121,PM10,76,166,134
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","15-02-2026 11:00:00",19.235581,73.159121,NO2,22,36,30
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","15-02-2026 11:00:00",19.235581,73.159121,CO,11,104,29
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","15-02-2026 11:00:00",20.94185,86.11510,PM10,94,168,121
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","15-02-2026 11:00:00",20.94185,86.11510,NH3,1,2,2
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","15-02-2026 11:00:00","20.48891     ","85.84768     ",OZONE,16,183,34
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","15-02-2026 11:00:00",21.643900,85.599355,PM2.5,38,86,59
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","15-02-2026 11:00:00",21.643900,85.599355,NO2,8,12,10
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","15-02-2026 11:00:00",21.847279,85.416905,NH3,6,7,6
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","15-02-2026 11:00:00",21.847279,85.416905,CO,18,52,38
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","15-02-2026 11:00:00",25.5586,91.8985,PM2.5,2,13,7
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","15-02-2026 11:00:00",25.5586,91.8985,SO2,12,17,14
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","15-02-2026 11:00:00",23.7176342,92.7192841,CO,3,3,3
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","15-02-2026 11:00:00",20.832874,85.104082,CO,14,101,63
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","15-02-2026 11:00:00",21.51161,86.89088,PM2.5,92,227,145
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","15-02-2026 11:00:00",18.454450,73.854155,NO2,25,54,39
India,Maharashtra,Pune,"Katraj Dairy, Pune - MPCB","15-02-2026 11:00:00",18.454450,73.854155,CO,28,67,39
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","15-02-2026 11:00:00",18.664282,73.763966,PM2.5,92,309,168
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","15-02-2026 11:00:00",18.664282,73.763966,CO,44,67,62
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","15-02-2026 11:00:00",18.664282,73.763966,OZONE,3,37,11
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","15-02-2026 11:00:00"," 16.5038",74.3623,PM2.5,41,306,139
India,Odisha,Suakati,"OMC Colony, Suakati - OSPCB","15-02-2026 11:00:00",21.606865,85.510538,OZONE,31,133,64
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","15-02-2026 11:00:00",20.9360711,85.1707021,PM2.5,78,322,163
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","15-02-2026 11:00:00",21.869985,85.167016,NO2,NA,NA,NA
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","15-02-2026 11:00:00",21.869985,85.167016,SO2,11,75,35
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","15-02-2026 11:00:00",11.9309,79.8027,PM10,62,104,78
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","15-02-2026 11:00:00",11.9309,79.8027,SO2,1,11,8
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","15-02-2026 11:00:00",11.9309,79.8027,OZONE,34,90,50
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","15-02-2026 11:00:00",31.620000,74.876512,NO2,12,12,12
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","15-02-2026 11:00:00",30.233011,74.907758,PM2.5,11,69,30
India,Punjab,Bathinda,"Hardev Nagar, Bathinda - PPCB","15-02-2026 11:00:00",30.233011,74.907758,PM10,22,165,69
